date,platform,title,company,location,link,status
2026-01-30 06:26:43,LinkedIn,"Auxiliar administrativo
Auxiliar administrativo",Tholz - Wellness Evolution,"Barueri, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356426169/?eBP=CwEAAAGcDjPfJX8K_1DQ-xo653MoJ5GG8zd1Ec-dWIfw_2xDVsnJElUNkJLyUnkKvAr-s-CB4H367REojQimjgK0jG0FbsnxDV5kdeqjsDJTwjbIxpWBNlj4PkjytZ-4orDGIvaIJxZAWExSROKYhzybXWoG87UKsf6AkJTc12zqQg8bVi5N_Hd8LA9P6PpwQUDAlWed6hB6GlIkLw8ivUamW5EZcLl__e4wCsrKKGOrMvjiGp-eoqzJD4JlJ7ZIInvhtbRo47THFM30EWnSH49Iaf6QPRqUfYvd-i-QdXACUJuLkoiAlPFVlfMpsdSNa-6H3gcFIVZTcNDeCejRXmIcv7MztfIhHakRpOFw5PsGYvviR2HeDIGbcG1qdrM1IoU7a4i2lYMAw7c2nezbpJqCsgmsfHxbB8ecg_g3XSCsoFPOZkIS0dK6zxQkLCUfgtwQQRJmuby3n2V5cuInerm-5_eSVyD2fWPllObW5p6P2PZDu6Qv_Vr8LozOpm-fX8XWBRoo1GPPvAnKiSxVbutWZ1lFrlRPz8Ya3rEzi3gdfNQH2Ds_BrxCQkyXmpgq&refId=5%2BDy2btpcyp%2F9gLLNfiCvg%3D%3D&trackingId=LsONNexXoxOofKJlHoq1%2Bw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:27:04,LinkedIn,"Estágio em secretariado
Estágio em secretariado with verification",Vision Brazil Investments,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4351381522/?eBP=CwEAAAGcDjPfJaRPBguSajjmdd5GSM-nE8h-NWBormgpdpMJ85nygsDYLsU8wm6bVMPXR2y_HdX8INY3QbCjLMrFwqJePNzTEA0FbjrKEya0tlw95f_Mc0JJO2iXra6jfwygQt4Kj_ksdZusGqOD4BEHZSvBHtQHrV0w0X5Xo9dfNDYTgf-8Y10qJa4qdGIZHx2IwvIshebEyIbU7wXMyYYjh5ukzMvGB9f0ZcCLzFCAlgXyxA9QkhlVfe2hxiU3D9cNH71yT-4TLyU2X62N16Dgls2yLLtXCwqzPQqMn9ZFKoO32zTz_OHCb9ptFCReI9Fq8nMJe_T_20j0z_tm_9tvcSMQIWTGtesxRVU2OflGyi8D7ZFGikDGVqBjKMz8EWNhUnYP6XTTaCkqvis2cvHiyDnFNdmb1rnAdf1KL_dpLFHz1wIaEEpud8963bTxLPVX7Q2rRlPz4kc9o9HGUoTW-Gn7j3icHcmzZZLckq0_GA58v9GB2DuDtpuWsijwE3VLdFXDVMcxCdQuiQ7VpWjvohcxrJq1nxqLtEeSX6upNvWwSXK_eQtN0dL_MqEcvmHJ2JlMI4sV7qCiGXa_Rw&refId=5%2BDy2btpcyp%2F9gLLNfiCvg%3D%3D&trackingId=Jj5teQ8mpEIpLIArEu4TSw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:30:01,Indeed,Camicado - Assistente de cartões - Pinheiros SP - Shopping Eldorado,CARREIRA CAMICADO,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=9886e288c124755a&bb=eEQR8l39lrjYxkn-BjbptLDrbwap7KVe2fEa4OEhfevh-ZWhY6JFtqg9MO7kTZTZCqCwVwd-zCk8jl09p4JOfdXY6_xognaELV9r6Zp4_FEFVRD_Vh4Hjr2nX5bclwidqZNChgdP1r3FjamKJ387omBiE9xPTI5m&xkcb=SoD667M3nHOvhUSQYp0NbzkdCdPP&fccid=7fb9dd88d86f7de5&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:30:26,Indeed,Estagiário(a) Ambiental,Casa dos Ventos,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=3235b239c2598576&bb=eEQR8l39lrjYxkn-BjbptJ67QFdmmK9gp7CFwSrfIVZtJhG8-cbePAeDDEN332Wlh4YKk24dIg8kGS4msev7pMh5EBdJSRLEe-UT-iP9kAkefyjnPe0ZYsr7m1EfNdy8xhAlQdRC2y9GORWKKmVyeed1INKD10Zc&xkcb=SoCn67M3nHOvhUSQYp0DbzkdCdPP&fccid=1989ca4a2c61f65e&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:40:16,LinkedIn,"Assistente de atendimento ao cliente
Assistente de atendimento ao cliente",PS Publicidade,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356446830/?eBP=CwEAAAGcDj_F4KX5B-27dJwCm4ofia93twqB7wkebCgGgT9kU94BO8Bcba7yI53O1Iqbgv3-trkOlPHBaISAIb8eHls-dU3FZxTzoiD8TAJvlqfTUvMRUfknCBEXjjKkrRqez42dU6qqKAQsNayprjx7GvE_1-0monwtOAQTRULwdfH6ccMTRjSD3Ck5Fy7BGecZ31oscGU42eVYvQRYzK7jjp9BttVfNfJkdqvtRWW-Gx4e4CV_0yRQtbm95lr7rA4RQUYN40FOEW63_ffe3sSLUEpEFi1gB4PaC2ScS6O9ycbnM7PAnFpkGPZF5m2Qv3CQitY4jhMmeSSsiK2AvPCbWA8RXmbqBisyEr44Vp78RTVbN8n-TxsEsoR5lxWX4aoXuaSzbbyNUOtMxYCC1rWW1vDFYv6z8301O-19s84nKI4u4pdIy3F4-30-bxYpPWUgsxapA_x05JM4YQncBDXVwAVjhZXQcZu2LasvYv5CAAo7DcYzN1pxqsupAF7UKtVA8GNNm4oNQe0LPDcZWZiTNctT_AYP3fRNd2CoZnV1_pajDK-Cl14&refId=XFkgZAsgw5MGoT7VtUtUTQ%3D%3D&trackingId=642QwJycPmLTyh0U3bWhCA%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:40:35,LinkedIn,"Assistente de Cobrança (Temporário)
Assistente de Cobrança (Temporário) with verification",Seguros Unimed,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4356511419/?eBP=CwEAAAGcDj_F4YLPalV8zT2nQ_UE0AAcLD8quQprUvcMr1lvdzdc3aooZlYX7nt6Z4viDzL-FM6UQso7uZz-5raCGX9GiYJ0JtXG0uukNiqI1LQU0MooVOkIfeZC1UollLeUUWEHFG9y3QR_zRSvFkXKvfjHkS1UQRoDJCEdk1UnHGeWWXsKxzw7cbhfHeWUUEWy4fruJ5W_JGTHa66PXUIvYhz50SaGqJWqoyT0PivpHKA7ezN3cFJH4vUkFV3S3DPEyxaV-w6QJo-0nkHHV3N1pXhEaAQHko15bwi5B4A705-PBe6LPrc1Z9Ix3svps1K49uw9dMWzmnGAi2zYxSqzu2LVguK5ui2p123KCVKGmRg09lLH6gILPFAe7ObaiXoK3sN111wBjnP-L-8b83bK5sIqoXYVZs0V4HaumPJzDW4tUM-uFxYKED7tdsZsOpu4R2uVVVGcLoh4fWQyP50v_N4ewANYlqvMGJJsQNAn9WpsxPiiUiEMpj8CxoUkY2ApaKtMXOaYTnixdkSMTkZtqnPFrlpayMEtDxUtjMY&refId=XFkgZAsgw5MGoT7VtUtUTQ%3D%3D&trackingId=n7p7oxbmaeAtHDfHMsAjTg%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:41:29,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcDj_F4dXgzddlrg3-daHQlRE1DcVOu0PIiCG2m8RymD4E-zMVD-LKqBxIbg7m7luGLFG28GQqraoLIG6oaug2Ff2nWaRQaaztH6kZjpEGHv6KDEi9YEQY5u7Ib0xJykJjkX1T5gWIbaPPyOtJtuXUIB1JGKLr6wCygydG0Ck20uLA6Km0piIarJUVFNlprE2-Vjn16q1wmZvd1xcmiM8xGM2UxT4dX6aTS9LgKjYdOSz9zLSVfwrTovg22cRQs5ZCFL8rQ6ig-qnpOLVfRpmh56bf94xLeF53bHrCgbhJgXla_wDNyfLbbX7zeMEcSIaYxQhfwzoQDy4oSP_rI52myJLxowUrHxV3EEYskgMQ827gKzIRg9xKl15AwX4mQiEs6_c4XE0ocr4boHjvAqZIqTSrFDCfjRiwpkwBvO1N50V20VBG-etrHL8-gmFK5x99IytTGkxjQZDnS_SQ9skSm8KWeRobnwH8jZ4RI7Iu7nJMIT2y7zA6nE91W9I8TuD2bsxGVY4lThW6a5r6LTg1KyD62vU4imR8NmuWF_mjB8RnGZ4p&refId=XFkgZAsgw5MGoT7VtUtUTQ%3D%3D&trackingId=b8cQF28qafjbi7srkWGv0w%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:41:50,LinkedIn,"Assistente de Operações - SP (SAC)
Assistente de Operações - SP (SAC) with verification",Mattos Filho,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4365879539/?eBP=CwEAAAGcDj_F4RMcXJT-gcImhqNfTHRSqrFzAYCbp3Nv7_rGn82dEw3KyyNXqeOqfjd_zihlJvq7ykK91n4or0NBYroIZGQtGAIEvCB34-MT_2LI9BndblkS7WzvKKQw2_j77lea3tJLn6o-WHF3oBU89XPb4-tadZ88wLqVkVX-dDimijU5myfd5aQkkjRM2ckuT0DRAcyhrxwcmq8-nlMz6KkBPClQO0jpmjGr-RPcybex-FUr8JEJ3-fSNS9YcddSu8AE4_7nFu39iWlSNn5-owXaR7KVO9ZvqRm8gre_skeQqLXcg6h1z_grVT-xAjTagCvp4TExAlNA5Ue6eg_cIu9TZiyRTQb-6eTi04K6bFCgYtc5TKqDRsR7XhHT3atbQie14SfR2fVt4RUHopOJAeg7vj0dM07FAfC-QvPoRN9aX_dIxUZhyL09ZO0778_h5cI72_AShPxaNavD8K7PMDOFVBQpIsLDQbr75vPl37dDFggRh3WenJjH-0JlUgzQendQtf5LJiylUZpQwH3nX7DJCDQiJDZuoql00OraHQ&refId=XFkgZAsgw5MGoT7VtUtUTQ%3D%3D&trackingId=wF1y9d8f6wselWOMcIVf8g%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:42:22,Indeed,Auxiliar de Classe | Jandira,Rede Decisão,"Jandira, SP",https://br.indeed.com/rc/clk?jk=c63e2eefeb959029&bb=v0Tww0Lnfq4ClnBgekkxu4zY18YnJLHdLE_cVMqgyszqfjaaazduEKUvOlq0RJugn3cWjjYHTQUkimXm-k0AAl1Led-SfXgkR6FCHDEhGrPUZMZG-IpraUOTCiiDWXGvrekWSMTAPOgPpJ95JfdA8Q%3D%3D&xkcb=SoBH67M3nHPwroyQYp0LbzkdCdPP&fccid=0168cd7599ab2d6e&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:42:51,Indeed,Estágio em Marketing,umauma,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=7e21aca4e94a2a39&bb=v0Tww0Lnfq4ClnBgekkxuyVkOBlj0_OchW9UHV6Gbrxos9GMB1_1tyiz7yEc4Hs6QmSK3yIxGiv3NRYHpgcE8EdXR6zpSk7qM1_CP9PTf6hjYXwG0FUOdNmaQUvX0AWwCODwRQ1a_Gh7BPq5g8PysQ%3D%3D&xkcb=SoDz67M3nHPwroyQYp0KbzkdCdPP&fccid=59f7df6d8bb2ede9&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:43:17,Indeed,Estagiário(a) Ambiental,Casa dos Ventos,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=3235b239c2598576&bb=v0Tww0Lnfq4ClnBgekkxu5yvXQKTltZMuqGucbl3tz5UjIFb9dR0FcbLt1Hsex51wPVjTGkjI63zlo9C_ZBe4Gd069IjnrvSNqmL8t8aj4h3SB4IekkMwwXp4p3aaNpE3Cg2JxzssYlVGVJzNLxGUQ%3D%3D&xkcb=SoBu67M3nHPwroyQYp0JbzkdCdPP&fccid=1989ca4a2c61f65e&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:43:42,Indeed,Estagiário de Relações Públicas,Ketchum Brasil,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=c62b44a6f7465ae8&bb=v0Tww0Lnfq4ClnBgekkxuzk_1F9LLXCcM8xdY6ay-il6LU-Q69_QdZ4bZrQqi5bBzmNcLE2T9uRMD1NURXOJYkrX25QCjWUPwfp2fPWHfG-Efd8C4g0Zu9ylx7aN71fdPyGoMDfGe2lKykGSSrG-5Q%3D%3D&xkcb=SoBU67M3nHPwroyQYp0PbzkdCdPP&fccid=86a383018dd14334&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:44:47,Indeed,Assistente de Departamento Pessoal (Atendimento) | São Paulo/SP,Cyrela,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=64297cb38e796bd2&bb=v0Tww0Lnfq4ClnBgekkxu5Hg0Lfh1FQdsWc-XIRvUsF_9uoN3B9zWw6szF5C5F20-YULnwT9-4xTYx-9eGJ3diZ1qhe0hzrToHxYiDSptTUIYQqkIQ_rRqK3MMrXje3rcU_HqlMBB2O_LWdvg2ComQ%3D%3D&xkcb=SoB967M3nHPwroyQYp0NbzkdCdPP&fccid=47d7a7eddf1eced3&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:45:14,Indeed,ESTÁGIO - ADMINISTRAÇÃO,Automob,"Mogi das Cruzes, SP",https://br.indeed.com/rc/clk?jk=01b4420e6ebcb520&bb=v0Tww0Lnfq4ClnBgekkxu7WjF4mrjp3-_SfO6EaBnQ2ySCZwNqaqi4n1oM1fv0nMecaSmommSvO0SoIooDkp-5reP2GDnicSxMbxqpqC82Aq4w3LDTgSNH2IXmiKMxQWsGlezPwgK7mUkp6_yDHgSA%3D%3D&xkcb=SoDJ67M3nHPwroyQYp0MbzkdCdPP&fccid=01d42211cc91fc1e&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 06:56:57,LinkedIn,"Auxiliar de logística
Auxiliar de logística with verification",Redefrete,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356402352/?eBP=CwEAAAGcDk1tRZWv4Nu6460RmW70jYWE6ISdEq7kU4CVBVNxHt-vzkyaT5FW6-QaN0PrxpytnTJACgGR8PRnmXeohykFXRcLpFx4vJj89fRaqkZjuQachieALOBG-ow-t6AHROoPkTUEomDDECpmnF6-rkkChYCbV5kEWkB3P1nSjeInMllKxj8KjTwrK0xD7ZQPR3Y7RINQ0FmOYBIk0Luq0DzBtkJ8OLGlBunokOrn6zPhq-rW0iB_goOnNwAlbJ3PLYmI0xoQE0Mb-38g5HyA8uRKwE0_wbcqXzAAoL_-1clIg0kvfQv5bNTgah2lF15dKYvpdk8BjG-iSwJq9nFLIjNrzKfAq3VOx-rTkxDV1WtSv_KDCfA8arzolTwiaBTvnt6z1cNQjInMF_wa55h5qifH--xYCPdrF4EXAZvbm7JY07Ph6rR-vnEn79jMtGsuw_Q7MccS5u2p7gpfI0xDmFH5HbnujL835WnBBl8lzq5Ki50-KZoNq-M8pyogv0w_D9R2OxpTml1hQgXix0nAP3QeQP0vtgc6KvL0Fw_dGCqzeUnMJVgAUWO_&refId=ZQoIXciiWdf%2FRXBE9GqVDA%3D%3D&trackingId=a7FMx40HH3RZj3pnBGvwlQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:57:24,LinkedIn,"Estagiário
Estagiário with verification",J&T Express Brasil,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4346607044/?eBP=CwEAAAGcDk1tRo8AFZHDsSI14XEp11lG53EycItsNjakZ0z5C3F0ee8LV63kbfe0vVy3eqRTyqhH3p76tb8Tt1jhUlz1zEhJOX4Cdi3BGR0FO4pDlj8dI4KO-bQ4-9y5cl1EqNPvMaEa8vCs0W9CH0_bAsW35kFMHCi-AV5Vi0pp1XT6s567Cu8Y1GiSs4krnbCLOZI-ESkWrZX_I7hEK6dNfMyhGY1rRbqSocUwc-v1lHIzYqWd-OW_Vcl6bl_MZwlpg0eKAm68ST-pjTY7dRgMulcZQcoC8Rx5gIFIH4fgCiYlC1ufnY-ON9f-ofQIoZxsSdBKv4ccISvxdn-_Ec0IXjmoAZOZCJEjqzdpAnGQ0GFgUZJwPBIokSzVw7UbXqOz9RL3HNHQyPiy2WtJKqJRCo_xyNNRAqGjjvFK9N_1Htqbtc8fFO4VxjrnZkDMzFpHLOExyRrABRRCA6ivbDPBQwWNhdbUIN3mu0SWpXtCCa_HzIOoonGNaVVa4O8hMtEj4GLTUqMvAB1caaHQ12uDoXHHWEqrMwj5yL73kqyfNRhSA0Kspx1RhMPi7w&refId=ZQoIXciiWdf%2FRXBE9GqVDA%3D%3D&trackingId=5B7tRxzH68BEau90N2US7g%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:57:46,LinkedIn,"Estágio Administrativo
Estágio Administrativo with verification",T-Systems do Brasil,"São Bernardo do Campo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4365993883/?eBP=CwEAAAGcDk1tRvbckwR3wKK6T45QJ8g8qZ8pCHcm3qlyJmSm08De7kfFSXEGf3lk5i3K0ddDhv_rqKA1MWwBWRGIvqHILQcVDk2mxzScshAzktBuH06ee2Tv_c7PPZ7mHwjCF-75ywt8sUSS66zs3iDUCy0uz-ThuS1QgzQtcxD1Pezge3LGXe3_oQrma-R2wdYCfwWUBqQ1WPFEjsrPV33aQGD_Fwqs0aAicudM2YI4xgC_-oczFgczfTKqDYPfPOTk2rqffYcKBpncgqJOxKZVTs4ORAhWwYnK1tJqtXuFpt8ZydzRXuZ39Z4rPhjXv0EhG4rL-0yT1E89I4AJit_f3bi2VEGK19xcfHqkZc0zlsNeGfqNOWWT1lKn6H0izWFKWi60iz8fJG_k_UHhdqP-KtoKL9Q5YqyYK6cwMMNZGvYBU4vC8eYHmysIP2vyyJ6mSkwQ2D4fkQLyqOqNA0s7UgEfcsIMehBHz5RWBkPwCFapk6Dj7CQ3h0OUQjwU9FAu1o6hSql3Xi00QpQZj73kdkkmI-0gwxKdhaSJQWJxqOw07BQUxXlFSbwTTQ&refId=ZQoIXciiWdf%2FRXBE9GqVDA%3D%3D&trackingId=haJ1lRUZ6Ku52knzu34cAA%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:58:10,LinkedIn,"Estagiário de serviços ao cliente
Estagiário de serviços ao cliente with verification",Control iD,Brasil (Remoto),https://www.linkedin.com/jobs/view/4366370379/?eBP=CwEAAAGcDk1tRuI6IzzKN09N-HEdlrFFLmBZSDJWOQ1wNHSZQcwn3w_ocPVYC2DjLKS7rvbN3eM7LuCTnrGxr1pY5JhF7WRHF_khvKh183m9FH3zP86qkdmICDTrweIpg2IlQImIkHZA-eg1pGnrXfqFdFiA7Lw6pmqwJF06JMbFDSLfRR8QoZN00iqkO-jNKskgf3XUkHoHl-SabdsGCrfC_SaSFhTBVzP2l3UtNeqd4tIvErw1DVqJJ6jAt_xzAnynK6JO5fPKgM5pVidpCrcSFHSKCtb0jzYfQE_TkpBUGuW-hTzI62WqtZTldXFrx53tVGgcgjSleWYRkAjKChgGoCeQNYGrwLibWb66D2hfObCL4LFlv1TwYcrDH1UYw50RftUxA4u-z8YzAUA8ROF4GJJIcwhBhi30_Yd95ILA-I709RDFI5cvsETDzz7fsSbkWEVjvzOCb1JBr9hggV1vFnD-3ApdS0_OogXluYhZOQVOaKh_zVG_vZt9eVDZVmgfcTdPvkdvR-Xk88c_GBE_VUgGwO10SoQRLqsNZ0CmXzf66bwvotBJpiesKQ&refId=ZQoIXciiWdf%2FRXBE9GqVDA%3D%3D&trackingId=w4aOQCi9EFmSCEMUAkocFw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 06:58:37,LinkedIn,"Pessoa Assistente Customer Success
Pessoa Assistente Customer Success with verification",Dimensa Tecnologia,São Paulo e Região (Híbrido),https://www.linkedin.com/jobs/view/4355926234/?eBP=CwEAAAGcDk1tRsopICxryQDzTMdDuLHwOhdH7GCo0YNuMRxa-2NluRfO4NjhmwX9f7sc31p9klmDz4YE4Q7AbHG2pvzZ6CNLtTMSRaKyqAKHG0vLDfGXayQDZjeP7QUWxS8vIE08PJIsw6NSpeUHDFGNUwWHE4bI6U9rJnKPAO0OlRP3MHf_DLHbGxedlVYiVS86fEEKkWoftyByXssqwUomXzUFVzpERGYmcPgcvdgvHAuVJbB6a5QZTeYmjHxk57a98DwLBKk60KrCniwMmhMoZi9QL-5dCH2IflBfkPvVApUc9uifTKX5eKSJgCYlbewSw5O8QbA7f_IUJhduziiYeUEaN0Bp5phUjs8Czkcc-eh09cjsiZUsBSA2UaC46vHKHfapiHloa5iX2PrDQI-_JSP6syvNoFt-njYLHIfJrAFJ7K_mHmix45lAqw9GFj99GXSnpTKiGpQyIBq5NBQzIlI5ydWWSrSHbZ8Gq_3KRep-5hfkLN4WBRnolJjC5nkZ-jL0Ea6bDgKmkvD6uHOujz6HB6lhopK3NgWt4ZzxhipVBRvZm8jyB5fQFg&refId=ZQoIXciiWdf%2FRXBE9GqVDA%3D%3D&trackingId=%2BukukieuxX6MbosdoJai%2Fw%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 07:01:21,Indeed,Analista Financeiro Operacional Sr,Dasa,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=2ea23c700e47300f&bb=6HZlpOCJ1wDwYfS9O5OBTS4Dj_MJ33R9HY7R4a2wA1L7kochM5Kcz8PBIhv4IzHKeENKOg7tV22UYfbHxSNZHiDGqA52ishGit6lSma5eIqi2FbA_NJRRo_PZYXz5jEPfSLCrB9tsTiJgwoTI5rxCw%3D%3D&xkcb=SoCF67M3nHBjB_SLHB0ObzkdCdPP&fccid=85d07ed18994ca2f&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 07:01:53,Indeed,Assistente Administrativo,Dexco,"Jundiaí, SP",https://br.indeed.com/rc/clk?jk=9dcac13f2139d165&bb=6HZlpOCJ1wDwYfS9O5OBTbZSmzq-pYaf05-Z62jbvnXudPXEWa75ha0oXQMalodn2zTcIHw-3xcawr6_JKiSLYSJCvQU2xTyAO9je99V5C8QFQR0XHndMD9c3E-ebhvlgyg52u9BudgHOHEt3VKGrrBwDXRar2VC&xkcb=SoCs67M3nHBjB_SLHB0MbzkdCdPP&fccid=88e446b987d91fb9&vjs=3,ALREADY_APPLIED_ON_SITE
2026-01-30 07:15:38,LinkedIn,"Assistente de atendimento ao cliente
Assistente de atendimento ao cliente",PS Publicidade,"São Paulo, São Paulo, Brasil (Presencial)",https://www.linkedin.com/jobs/view/4356446830/?eBP=CwEAAAGcDlyx9R0It1MsgFpCr4o_jSg-iv9imkMxKMWIiWqghsYvkbUgLZnYWN1x3VAJpfoAjOZ0mFd0AmgskOgpfYNLGGkz5rst4gkdKHyUkJAJDLJKNqTjlEvXRGY8jsgq6iRpIKbO8qprVvaF7ZKYYZO5WSYL7mswK6UWl4xeVVDQG5jLWlYj0hiiqB1wlyU7p8JaNky6nUf7a38DAc4-y-CN6Tmr30_Mmqf6nmgXNFUKdZu37p3n3MvVBaYeX5041xWQkgx-EhzLk4TLCqE1aCGC4aOH-D5iZKXXAWyR89iwZgQnct3CJE91P-QSCUQmGEXbleV649KEDI_5Qzbwgfobx3CUsiL-qyOb7O5WhpnWjExj3M7NGpMt4q4QmrPr7bnpKMhAsQKBSYjjFFF4SSNnDXQgl2fejoxBuer0R_D0ImvLKuyCMKGNJxkKYJTGnkgv7AVt7YkaFltxTanXxmJjvR-xaaeVtfVXrWrpSx11GHmY38_UpKCffYJThukU5-0MYw1Kw1Liwx6O_1KljDWqu_1Wow2nY4OmMT7mEPOa4NysTUY&refId=i18Wv7huJK8bbBChMvBA1w%3D%3D&trackingId=Gzex5JRBaBMoJ4wid7A1oQ%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 07:16:15,LinkedIn,"Assistente de Cobrança (Temporário)
Assistente de Cobrança (Temporário) with verification",Seguros Unimed,"São Paulo, São Paulo, Brasil (Híbrido)",https://www.linkedin.com/jobs/view/4356511419/?eBP=CwEAAAGcDlyx9gy6goK2UIALCozEsf2Xz3mU7-DfwF9NaQA0rYFO-3GnOFHobz2bDkbtXlx8dgRyd3HxS7so6dTeaz6LRREXkLPVOWYRI8ZL_rQiBdIvTgSxOqjk2xmW-VFZ4S9Tist1vd93cUcXCy4ZJUO4t138dT9SKlQIA6Swgg21lPYkEVPRBeQn77r_RdjYSGsKrzro9CSqfRDz74LivDJChz1WYx8kgoK9BXl1q-eQYkwUurU59F3w94NOxzsoIJBP87ViWLumHUnm29k0vt5sktYFkxLoF-_b7Ksk-XMoVRODCoUGh5ErcyBWnG4ui_TvLUvh0wBxCHoxG-f2Ed5QPdIsWWpsSKmvTyIh1xpu-UR8_7dec5peAywbBmO1eN_opX9U12_-nx9vdN5sLOtUFC2DesxGncLV3okjNtLeoTs-M1AqK_OanyN52Ljtodcv5es0syx2kJ63PwemjY6Jy0kRJRKqXO3OCFXCFSyih7WWR-BeQ4D_W0S97kDexTZj7TEBFH7QRMzjGxSN6LspBmZTo-NYFn0m6PE&refId=i18Wv7huJK8bbBChMvBA1w%3D%3D&trackingId=mIjTvceFh7aS9hg%2BDWvlfA%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
2026-01-30 07:16:35,LinkedIn,"Estagiário de serviços ao cliente
Estagiário de serviços ao cliente with verification",Control iD,Brasil (Remoto),https://www.linkedin.com/jobs/view/4366370379/?eBP=CwEAAAGcDlyx9gXFHHIWVIF3dnXj--ZaOpKH9s3GAK5kE0DUU3Ajd2WHVqAVq80hlEtdNhZVdAG73Vr-VvnGZdPaP_zdfGxs0Qp5ryCTc6pLD4bNSMwWw1KyDcDDWLdgI55tA6x66LKHc4yjw7m3UQ-BoZ6lJoqitGSYopxYf3BvrdE3XmI7x4ic4MM9U7fRhdqZd_uGdSxm3JrVkO9hpIuINjNWw_NY4BI5y_glsP7-NizkKYm2P84Eo2aLNVxSvNn96RR8MExvEPNoOxLtrgnkyJJOUMAItxhUzIGH4IXfgtOeDr-ukAMXdz_oAseoyfHaOiMI4hTCSlQZcbuJCA4ru2YZA-jWPpuO-MS1aSOe839Nswcx9aqZFmEfssc4XfD3OhSu8X1I60ts7nbglu-VzEUs88ls5TvpgpM3tKWuLyAcwZv5JaK7qIy-NZQMmH7gYgN8gowSWyLEn411B_K2wnVAirUETr5fQHTONZu-ctluc2J7qUWMK0MXqbzcft9VhOzFwYWxnp3-_Dw3Je6NLHJEhf2qEskyFttPXNd3bFmE-brbUzdWqFnUQg&refId=i18Wv7huJK8bbBChMvBA1w%3D%3D&trackingId=Ir9Cqzz4GiFhqHXhy1%2BhYA%3D%3D&trk=flagship3_search_srp_jobs,ALREADY_APPLIED_ON_SITE
